v7b_interval_id,samegroup,r500,r1000,r2000,exp500,exp1000
1801,0.1405,0.15604255319148935,0.14745833333333333,0.07760591133004927,0.1224986460125467,0.09935946707615825
1802,0.08885714285714286,0.0548695652173913,0.08676666666666666,0.05354216867469879,0.0695769671382917,0.05981208351467756
1803,0.005666666666666666,0.23144444444444445,0.19275555555555557,0.0967319587628866,0.14980685959014226,0.1200562894776206
1804,0.0305,0.1373191489361702,0.13829166666666667,0.07327093596059113,0.10557801725777484,0.09031907797653639
1805,0.07642857142857143,0.21506666666666668,0.18943589743589745,0.09253271028037383,0.14887144760754636,0.12173633681822374
1806,0.1008,0.1720625,0.12857142857142856,0.07595215311004784,0.12053941559281063,0.0960516124125622
1807,0.00225,0.06610810810810812,0.06553846153846155,0.05359362549800797,0.06545362227074937,0.058416485762286016
1808,8e-4,0.036869565217391306,0.05831818181818182,0.04913191489361702,0.05263302624375714,0.05144448993842496
1809,0.0035555555555555553,0.37158823529411766,0.24573333333333333,0.11465116279069767,0.20292062279491932,0.15833513852532172
1810,0.0037777777777777775,0.3716470588235294,0.24576666666666666,0.11466279069767442,0.20298931061371872,0.15836639220992546
1811,0.5589090909090909,0.21144000000000002,0.15211267605633802,0.08653551912568307,0.1949457092557399,0.1267604037555911
1812,NA,NA,NA,NA,NA,NA
1813,0.29454545454545455,0.12884848484848485,0.07391304347826087,0.05347872340425532,0.1115541398069695,0.07080629765233082
1814,0.19357142857142856,0.09717241379310344,0.04269230769230769,0.038174757281553395,0.06976937364489352,0.04604649547858547
1815,0.25426666666666664,0.16591304347826086,0.05697142857142857,0.04162566844919786,0.1063191426684305,0.06105501018555299
1816,0.06285714285714285,0.027294117647058823,0.04038709677419355,0.04253179190751445,0.044929743540565066,0.04109104211070147
1817,0.2144,0.10185185185185185,0.07139285714285715,0.08248275862068966,0.11531682157276939,0.09534550893379781
1818,0.07342857142857143,0.04059259259259259,0.03946666666666667,0.08376296296296297,0.06656633852469408,0.0808086676023602
1819,0.29825,0.3025555555555556,0.17791304347826087,0.11846486486486488,0.2074651169712279,0.16520256456116397
1820,0.0064444444444444445,0.1024,0.06462365591397849,0.10241450777202073,0.07765326324040175,0.08637710927349088
1821,0,0.1139090909090909,0.07436363636363637,0.08808888888888888,0.07783895429945366,0.07934507642821392
1822,5.714285714285714e-4,0.041999999999999996,0.059199999999999996,0.0562436974789916,0.05239176015910773,0.05317372067587926
1823,NA,NA,NA,NA,NA,NA
1824,0.005555555555555555,0.08859574468085106,0.050166666666666665,0.08344166666666666,0.061585431587740366,0.06964824496924123
1825,0.047692307692307694,0.11530232558139535,0.07619753086419753,0.0700704845814978,0.08004889600736945,0.07083896858513967
1826,0.31475,0.13096153846153846,0.07096907216494845,0.047038327526132406,0.10323685608259961,0.06572938276693954
1827,0.31,0.13210526315789473,0.06772413793103448,0.04190647482014388,0.0942942075164439,0.05971538952943512
1828,0.20653333333333335,0.07538095238095238,0.03612903225806452,0.02949830508474576,0.05940555036122579,0.038470947116387745
1829,2e-4,0.001161290322580645,0.0011688311688311688,0.0608955223880597,0.016866162186341325,0.03989848858480581
1830,5.454545454545455e-4,4.1176470588235296e-4,6.464646464646465e-4,0.053396039603960395,0.014224153948293622,0.033042178205793145
1831,0.030857142857142854,0.012514285714285714,0.0068051948051948054,0.04043137254901961,0.023567930614381935,0.03253243612318456
1832,0.03633333333333333,0.015419354838709678,0.008061538461538462,0.031966101694915254,0.024233052911903107,0.03138905846748699
1833,0.027,0.012465116279069767,0.0071874999999999994,0.019330677290836654,0.0179337470387529,0.020742980682347083
1834,0.0026666666666666666,0.036064516129032255,0.05114634146341464,0.05341803278688524,0.03905357821107617,0.05304500173359081
1835,0,0.027166666666666665,0.06488311688311688,0.04935,0.049024964829205764,0.05310206576804481
1836,NA,NA,NA,NA,NA,NA
1837,NA,NA,NA,NA,NA,NA
1838,0.004,0.0018666666666666666,0.0016216216216216218,0.0030756302521008404,0.005492780528453901,0.023241146872412532
1839,0,0.0011428571428571427,0.0012307692307692308,0.001851851851851852,0.0037000644191105088,0.017566228219500463
1840,0.002181818181818182,0.0013913043478260868,0.0013181818181818182,0.005672955974842768,0.005724162672608407,0.01697470717698171
1841,NA,NA,NA,NA,NA,NA
1842,0.0024000000000000002,0.0030666666666666668,0.003896551724137931,0.005975609756097561,0.005878946572530821,0.011962712496941051
1843,NA,NA,NA,NA,NA,NA
1844,NA,NA,NA,NA,NA,NA
1845,NA,NA,NA,NA,NA,NA
1846,0.016181818181818183,0.008071428571428571,0.05011320754716981,0.07612000000000001,0.04414540911802995,0.06782060235410574
1847,0.0012307692307692308,0.0012307692307692308,0.011999999999999999,0.006926829268292683,0.007306015710730249,0.019398746715685446
1848,0.07228571428571429,0.15380000000000002,0.10728421052631579,0.110268156424581,0.15439766308865727,0.12671049974204376
1849,6.25e-4,0.15837037037037036,0.10744554455445544,0.09164161849710982,0.09604177446124412,0.09420997208034392
1850,0.0018333333333333333,0.002,0.0013563218390804598,0.05271361502347418,0.015887172066461435,0.03591268050454818
1851,3.333333333333333e-4,2.1052631578947367e-4,0.007644444444444445,0.04855605381165919,0.019530319080459064,0.0355490750748931
1852,7.692307692307692e-4,4.615384615384616e-4,0.05055855855855856,0.03645551601423488,0.028923779716577048,0.035059714320699244
1853,0.0085,0.0022857142857142855,0.0014444444444444446,0.029386934673366834,0.013915156018931193,0.03367330645606381
1854,0,1.0526315789473683e-4,0.007390243902439025,0.04986175115207373,0.01827558954396379,0.03476573462134861
1855,0.41384615384615386,0.17524324324324325,0.27296296296296296,0.09933668341708543,0.2292272318417642,0.15220439948546666
1856,0.33692307692307694,0.14821621621621622,0.2544444444444444,0.09431155778894472,0.2013612409069512,0.1389239784469115
1857,0.41384615384615386,0.17524324324324325,0.27296296296296296,0.09933668341708543,0.2292272318417642,0.15220439948546666
1858,0.2377142857142857,0.12805882352941175,0.1860689655172414,0.07897512437810945,0.15341074711404407,0.10894664916169469
1859,0.08184615384615385,0.035823529411764705,0.0989,0.05556198347107438,0.06961290214753389,0.059805669360913145
1860,0.08,0.0248,0.08947368421052632,0.05484761904761905,0.062864975840862,0.05443453603245637
1861,NA,NA,NA,NA,NA,NA
1862,0.39461538461538465,0.1684864864864865,0.2683333333333333,0.09808040201005025,0.22226073410806096,0.14888429422582786
1863,0.21942857142857142,0.12052941176470588,0.18165517241379311,0.07770149253731343,0.14663969721116338,0.10567887903518744
1864,0.06076923076923077,0.02776470588235294,0.09433333333333334,0.0544297520661157,0.06284825281092825,0.05676449877085132
1865,NA,NA,NA,NA,NA,NA
1866,3.6363636363636367e-4,6e-4,0.005395348837209302,0.04448587570621469,0.01470593185886529,0.028937966561293885
1867,0.002631578947368421,0.0016111111111111111,0.035191011235955055,0.04333678756476684,0.021152000894158807,0.03190363599606683
1868,0.36618181818181816,0.192625,0.0850958904109589,0.045,0.11970264894635703,0.07462140276369462
1869,0.00175,0.10219047619047618,0.1544255319148936,0.058777777777777776,0.09434699946494189,0.07730635617242815
1870,6.666666666666666e-4,0.03578571428571428,0.08383606557377049,0.053986754966887415,0.05274451727785382,0.05476706596889968
1871,0.00175,0.10219047619047618,0.1686046511627907,0.05698461538461539,0.09604784677712727,0.0780173504934496
1872,NA,NA,NA,NA,NA,NA
1873,0.06571428571428571,0.028875,0.011369565217391304,0.06248192771084337,0.02749510113471306,0.04216027382035158
1874,NA,NA,NA,NA,NA,NA
1875,NA,NA,NA,NA,NA,NA
1876,NA,NA,NA,NA,NA,NA
1877,NA,NA,NA,NA,NA,NA
1878,2.5e-4,0.12023809523809523,0.0766595744680851,0.048134969325153376,0.08573708067419777,0.06606705293142125
1879,0.001619047619047619,0.08330612244897959,0.05702222222222222,0.04484324324324324,0.05682519123023626,0.05039777396347836
1880,8.695652173913043e-4,0.09356363636363636,0.07618947368421052,0.06628085106382979,0.06707924624743247,0.06766982941826775
1881,0.0054444444444444445,0.08855319148936171,0.05014285714285714,0.08343333333333333,0.06154578223546362,0.06962786348657693
1882,NA,NA,NA,NA,NA,NA
1883,0.292625,0.11541463414634147,0.06343689320388349,0.044576271186440676,0.09474239103917738,0.06199449721169883
1884,0.2475,0.10276923076923077,0.06179746835443038,0.03513815789473684,0.06980183423720993,0.046774361381819604
1885,3.6363636363636367e-4,6e-4,0.005395348837209302,0.04448587570621469,0.01470593185886529,0.028937966561293885
1886,0.002631578947368421,0.0020833333333333333,0.001358974358974359,0.04333678756476684,0.014165619329377974,0.027392139981708582
1887,5.714285714285714e-4,0.032461538461538465,0.006735294117647059,0.03709333333333333,0.013111266860065666,0.0238743418949882
1888,0.00125,8.333333333333333e-4,0.10073015873015873,0.050571428571428566,0.05120989013333418,0.054656628558041646
1889,0.004333333333333333,0.09716129032258064,0.08028,0.05241025641025641,0.0663472610453497,0.060177810167932826
1890,0.1231111111111111,0.14824242424242426,0.14784269662921348,0.07755102040816327,0.11330632521377684,0.09315537537507522
1891,0.1723333333333333,0.11073684210526315,0.17701923076923076,0.0973793103448276,0.15455719681639357,0.12406772562941544
1892,0.1555,0.15859574468085105,0.14870833333333333,0.07819704433497537,0.1248060044791065,0.10059224740792487
1893,0.09742857142857142,0.06008695652173913,0.08776666666666666,0.05402409638554217,0.07188583560439149,0.06092668415035299
1894,0.1231111111111111,0.11463157894736842,0.057133333333333335,0.05617560975609756,0.07082046281586699,0.05775139489690238
1895,NA,NA,NA,NA,NA,NA
1896,0.0012000000000000001,0.002476190476190476,0.054185185185185183,0.03671889400921659,0.04122705672729574,0.03850705508260065
1897,0.36618181818181816,0.192625,0.0850958904109589,0.045,0.12093445191394873,0.075431647291748
1898,0.253,0.09902439024390244,0.05545945945945946,0.04288235294117647,0.07680082098122301,0.052917467693211984
1899,0.19433333333333333,0.19296296296296295,0.08192207792207792,0.046546762589928056,0.10823082634295196,0.0727296768732182
1900,0,0.14514285714285713,0.039547169811320754,0.04550632911392405,0.061655501937804134,0.051191060067062526
1901,0,2.5e-4,0.05514285714285714,0.05157894736842105,0.04491069432178287,0.04953055026688866
1902,2.5e-4,6.666666666666666e-4,0.07153571428571429,0.04897005988023952,0.048239422905486155,0.05066676677440534
1903,0.1231111111111111,0.0779,0.1265769230769231,0.07755102040816327,0.10788690498641536,0.09049307636822526
1904,0.07642857142857143,0.21506666666666668,0.18943589743589745,0.09253271028037383,0.14887144760754636,0.12173633681822374
1905,0.10060000000000001,0.172,0.12854761904761905,0.07594258373205741,0.12049208161787056,0.09602899539500667
1906,0.0015,0.06594594594594595,0.06271578947368421,0.05173076923076923,0.0628074894209522,0.057615594880870195
1907,NA,NA,NA,NA,NA,NA
1908,2.5e-4,0.11221052631578947,0.15417021276595744,0.058682539682539676,0.0884886313076599,0.07500687982869066
1909,5.454545454545455e-4,4e-4,0.06572727272727272,0.04545664739884393,0.04902480127420798,0.05000117058611576
1910,0,0.0019333333333333333,0.001358974358974359,0.04297435897435897,0.015312750833588866,0.02681668584063377
1911,3.6363636363636367e-4,6e-4,0.005395348837209302,0.04448587570621469,0.01470593185886529,0.028937966561293885
1912,0.001,0.0014999999999999998,0.09830303030303031,0.07787368421052632,0.06488897193055346,0.06895810331409681
1913,6.666666666666666e-4,0.0013333333333333333,0.043125,0.06442857142857142,0.030103559719407934,0.04702515534097366
1914,0.0016470588235294118,0.001096774193548387,0.09645283018867926,0.0966624203821656,0.04152646856316307,0.0664779922990757
1915,0.012700000000000001,0.008108108108108109,0.06386666666666667,0.12183950617283949,0.03999813436675782,0.0720927360005579
1916,0.001,0.0014999999999999998,0.09830303030303031,0.07787368421052632,0.06488897193055346,0.06895810331409681
1917,6.666666666666666e-4,0.0013333333333333333,0.043125,0.06442857142857142,0.030103559719407934,0.04702515534097366
1918,NA,NA,NA,NA,NA,NA
1919,0.012700000000000001,0.008108108108108109,0.06386666666666667,0.12183950617283949,0.03999813436675782,0.0720927360005579
1920,0.35433333333333333,0.2285185185185185,0.0943896103896104,0.05345323741007194,0.13544921385335362,0.08689303052743708
1921,0.0038000000000000004,0.08399999999999999,0.06345679012345679,0.05174683544303797,0.06877803556051852,0.05948011706850729
1922,0.259,0.1638709677419355,0.0755,0.07998947368421053,0.1104505487514669,0.08734435952302866
1923,0.1015,0.023999999999999997,0.005477272727272727,0.04643373493975904,0.01829868046155913,0.02720205781685701
1924,NA,NA,NA,NA,NA,NA
1925,0.001,0.001,0.014989473684210526,0.03896618357487922,0.027123935558140518,0.03882837822673574
1926,0.0018333333333333333,0.0021538461538461538,0.013789473684210527,0.02882758620689655,0.018717074485535147,0.03735666638787501
1927,3.333333333333333e-4,3.333333333333333e-4,0.007068181818181818,0.03604854368932039,0.02066588810309588,0.0353769424350296
1928,7.692307692307692e-4,6.666666666666666e-4,0.027176470588235295,0.03645551601423488,0.027570645183039127,0.034151258259155624
1929,0.0017777777777777776,0.0014545454545454547,0.04209259259259259,0.027146341463414634,0.03130681529711972,0.03353396750145827
1930,0.0024000000000000002,0.0024000000000000002,0.024849557522123894,0.01786080586080586,0.020990483099659615,0.022510537026095147
1931,NA,NA,NA,NA,NA,NA
1932,0.0012000000000000001,0.023999999999999997,0.005454545454545455,0.04535294117647059,0.019627934745513647,0.03000730442185233
1933,0.002,0.0013333333333333333,0.002707317073170732,0.03244578313253012,0.016109824773340317,0.025935069495098356
1934,NA,NA,NA,NA,NA,NA
1935,0.0018333333333333333,0.0021538461538461538,0.013789473684210527,0.02882758620689655,0.018717074485535147,0.03735666638787501
1936,NA,NA,NA,NA,NA,NA
1937,7.692307692307692e-4,4.615384615384616e-4,0.027176470588235295,0.03813432835820895,0.026905851265642485,0.03403870078845667
1938,0.0017777777777777776,0.0014545454545454547,0.04209259259259259,0.027146341463414634,0.03130681529711972,0.03353396750145827
1939,NA,NA,NA,NA,NA,NA
1940,NA,NA,NA,NA,NA,NA
1941,0.0015555555555555555,0.0012000000000000001,0.007259259259259259,0.029198067632850242,0.011021279157702202,0.02133241397252352
1942,8.888888888888888e-4,NA,NA,NA,NA,NA
1943,NA,NA,NA,NA,NA,NA
1944,NA,NA,NA,NA,NA,NA
1945,NA,NA,NA,NA,NA,NA
1946,NA,NA,NA,NA,NA,NA
1947,NA,NA,NA,NA,NA,NA
1948,NA,NA,NA,NA,NA,NA
1949,0.05,0.0078000000000000005,0.052909090909090906,0.06381034482758621,0.05733093860210033,0.06098775142517543
1950,0.493,0.18035714285714285,0.04884905660377359,0.05174683544303797,0.0903605960385504,0.06479720532303877
1951,0.259,0.1638709677419355,0.0755,0.07998947368421053,0.1104505487514669,0.08734435952302866
1952,0.0064444444444444445,0.0970625,0.06106896551724138,0.09982828282828282,0.08382310403366777,0.08771004916257971
1953,NA,NA,NA,NA,NA,NA
1954,5.714285714285714e-4,0.041999999999999996,0.059199999999999996,0.0562436974789916,0.055872116890762887,0.054287897083623804
1955,0.0014285714285714286,0.023081081081081083,0.0472755905511811,0.056078048780487805,0.041330064958703346,0.046630027626342635
1956,5.454545454545455e-4,4e-4,0.06572727272727272,0.04545664739884393,0.04902480127420798,0.05000117058611576
1957,8.888888888888888e-4,0.00125,0.049423076923076924,0.04157213930348259,0.03777919555282484,0.04179441472140632
1958,NA,NA,NA,NA,NA,NA
1959,5e-4,0.03351515151515152,0.04855045871559633,0.0783828125,0.057822636039457566,0.0698631876404394
1960,5.454545454545455e-4,4e-4,0.06572727272727272,0.04545664739884393,0.04902480127420798,0.05000117058611576
1961,8.888888888888888e-4,0.00125,0.049423076923076924,0.04157213930348259,0.03777919555282484,0.04179441472140632
1962,0.008857142857142857,0.028628571428571427,0.06893693693693694,0.061604743083003954,0.0591233935472359,0.06336915643372161
1963,5e-4,0.03351515151515152,0.04855045871559633,0.0783828125,0.057822636039457566,0.0698631876404394
1964,0,0.021448275862068964,0.0690576923076923,0.06527868852459016,0.05750701290655487,0.06303971105253704
1965,0.001,0.1578125,0.064609375,0.044347540983606555,0.06830215378224064,0.055630021675757216
1966,0.002,0.13273333333333334,0.06026168224299065,0.04109540636042403,0.06267815866095507,0.051270751436280716
1967,5.454545454545455e-4,4e-4,0.06572727272727272,0.04545664739884393,0.04902480127420798,0.05000117058611576
1968,0,0.0019333333333333333,0.001358974358974359,0.04297435897435897,0.014898781410187335,0.026551261554483924
1969,0.06699999999999999,0.02663157894736842,0.0313265306122449,0.05822388059701492,0.04915447467149657,0.054239805634099976
1970,1.8181818181818183e-4,8.571428571428571e-4,0.013790697674418604,0.07978775510204082,0.02833844683520389,0.04916869775202596
1971,4e-4,4.1860465116279067e-4,0.007577777777777778,0.06390438247011952,0.02045199160993814,0.03876209485316745
1972,4.2857142857142855e-4,0.010136363636363636,0.055450980392156866,0.043574603174603176,0.029860184147730905,0.03707819925795455
1973,0,2.5e-4,0.05514285714285714,0.05157894736842105,0.04491069432178287,0.04953055026688866
1974,NA,NA,NA,NA,NA,NA
1975,0.04577777777777778,0.1823,0.12168,0.07310576923076922,0.10267389559751591,0.08712630556259227
1976,0.07642857142857143,0.21506666666666668,0.18943589743589745,0.09253271028037383,0.14887144760754636,0.12173633681822374
1977,0.1008,0.1720625,0.12857142857142856,0.07595215311004784,0.12053941559281063,0.0960516124125622
1978,NA,NA,NA,NA,NA,NA
1979,8e-4,0.036869565217391306,0.05831818181818182,0.04913191489361702,0.05263302624375714,0.05144448993842496
1980,NA,NA,NA,NA,NA,NA
1981,NA,NA,NA,NA,NA,NA
1982,NA,NA,NA,NA,NA,NA
1983,0.0015555555555555555,7.692307692307692e-4,0.005288888888888889,0.043340659340659345,0.017874284597908376,0.030009287039268303
1984,0,0.0015172413793103448,0.04551648351648352,0.039952380952380954,0.02829848675047179,0.035259813598778424
1985,0.06699999999999999,0.0294375,0.011565217391304347,0.06255421686746988,0.027906523878807633,0.042355183874488084
1986,1.8181818181818183e-4,0.03296774193548387,0.044526315789473685,0.07547211895910781,0.04185992415545135,0.05792914336001406
1987,0,0.016058823529411764,0.05439130434782609,0.06081818181818182,0.03893986684778699,0.05092972668046331
1988,4.2857142857142855e-4,0.0562,0.0665090909090909,0.04094362017804155,0.054900366956699684,0.04809428671215322
1989,NA,0.11976190476190475,0.05868085106382979,0.038427631578947366,0.06536885352054923,0.05005732034689965
1990,0.20653333333333335,0.07697560975609756,0.03612903225806452,0.029125827814569537,0.06062709704169348,0.038453966757027266
1991,2.222222222222222e-4,4.6808510638297874e-4,0.004845360824742268,0.046047904191616765,0.016577167910499378,0.028520703506956256
1992,NA,NA,NA,NA,NA,NA
1993,0.0015555555555555555,7.692307692307692e-4,0.005288888888888889,0.043340659340659345,0.01735999623968407,0.02956613313500297
1994,0,0.0019333333333333333,0.001358974358974359,0.04297435897435897,0.014898781410187335,0.026551261554483924
1995,3.6363636363636367e-4,6e-4,0.005395348837209302,0.04448587570621469,0.01470593185886529,0.028937966561293885
1996,3.6363636363636367e-4,6e-4,0.005395348837209302,0.04448587570621469,0.01470593185886529,0.028937966561293885
1997,0.0015555555555555555,7.692307692307692e-4,0.005288888888888889,0.043340659340659345,0.01735999623968407,0.02956613313500297
1998,0,0.0019333333333333333,0.001358974358974359,0.04297435897435897,0.015312750833588866,0.02681668584063377
1999,0.06699999999999999,0.03248275862068965,0.0215625,0.06255421686746988,0.03596521143298215,0.046821533086042054
2000,1.8181818181818183e-4,8.571428571428571e-4,0.01328888888888889,0.08116599190283401,0.02979254640298822,0.05014727669216895
2001,4e-4,4.1860465116279067e-4,0.007577777777777778,0.06390438247011952,0.020796904970909302,0.03894783575191292
2002,4.2857142857142855e-4,0.010136363636363636,0.055450980392156866,0.043574603174603176,0.029860184147730905,0.03707819925795455
2003,0.0022,0.01475,0.05952688172043011,0.039371621621621625,0.032978134357448896,0.036033435116279385
2004,NA,NA,NA,NA,NA,NA
2005,NA,NA,NA,NA,NA,NA
2006,0.001,0.016,0.005431818181818182,0.045869047619047615,0.018418389575637902,0.02914406992873102
2007,NA,NA,NA,NA,NA,NA
2008,NA,NA,NA,NA,NA,NA
2009,NA,NA,NA,NA,NA,NA
2010,0.0036666666666666666,0.0014074074074074073,0.04987951807228916,0.027907692307692307,0.03374420636158931,0.03761315497054822
2011,0.0015555555555555555,0.0012727272727272728,0.05541304347826087,0.042994475138121546,0.04209258157430565,0.045721421309693346
2012,NA,NA,NA,NA,NA,NA
2013,NA,NA,NA,NA,NA,NA
2014,NA,NA,NA,NA,NA,NA
2015,0.0012000000000000001,0.016074074074074074,0.005454545454545455,0.045880952380952376,0.018472665598243468,0.02917123962759675
2016,NA,NA,NA,NA,NA,NA
2017,0,0.001090909090909091,0.016488372093023257,0.05257276995305164,0.025635326963216902,0.03850923101546372
2018,0.001,0.002,0.0013043478260869564,0.008068965517241379,0.004423977688529906,0.017063718399145136
2019,6.666666666666666e-4,8e-4,0.005833333333333333,0.003333333333333333,0.004961063691619843,0.015068800269980977
2020,NA,NA,NA,NA,NA,NA
2021,NA,NA,NA,NA,NA,NA
2022,NA,NA,NA,NA,NA,NA
2023,8e-4,0.001,0.005275862068965517,0.003485714285714286,0.004581041478116643,0.015264228551764809
2024,NA,NA,NA,NA,NA,NA
2025,0.0032,0.0032727272727272726,0.005714285714285714,0.004875,0.006718769623807735,0.012132880856169094
2026,0,0.0015555555555555555,0.0014358974358974358,0.011437037037037037,0.009128335394928348,0.021782059437100595
2027,NA,NA,NA,NA,NA,NA
2028,4e-4,0.02225,0.0078000000000000005,0.01463905325443787,0.012633784390030081,0.02543726424751408
2029,0.0022,0.02422222222222222,0.008785714285714286,0.0104,0.012115926048731863,0.02475468860552626
2030,0.002333333333333333,0.0014,0.0038431372549019606,0.01115923566878981,0.007666779961126009,0.02180532619551291
2031,0.002181818181818182,0.0019444444444444444,0.005057142857142857,0.013600000000000001,0.007963594717303886,0.018457405320582442
2032,0.0013333333333333333,0.0029523809523809524,0.001810810810810811,0.029450777202072537,0.007900853599010615,0.018702005798627297
2033,0.004,0.008060606060606062,0.006560000000000001,0.021014634146341464,0.00833936675112691,0.014326748209986603
2034,0.001,0.2034,0.11089230769230769,0.05156578947368421,0.1156555468553978,0.07860868388204713
2035,0.0015555555555555555,7.692307692307692e-4,0.005288888888888889,0.043340659340659345,0.017839964874833546,0.029891373334298265
2036,0,0.0019333333333333333,0.001358974358974359,0.04297435897435897,0.015774973918161444,0.02710424326372125
2037,NA,NA,NA,NA,NA,NA
2038,1.8181818181818183e-4,0.023375,0.044526315789473685,0.07656603773584905,0.04308192817111228,0.05830173665204764
2039,0,0.014904761904761903,0.05439130434782609,0.06081818181818182,0.04013697127883159,0.051609041423042366
2040,4.2857142857142855e-4,0.0562,0.0665090909090909,0.04094362017804155,0.055464816325619934,0.048595872421630666
2041,0.004,0.00175,0.03058064516129032,0.053338709677419355,0.038219453776576914,0.04674677399849895
2042,0.026,0.014,0.007666666666666666,0.065875,0.03988601283229392,0.05063312394410343
2043,0,0.2445,0.07346341463414634,0.05628965517241379,0.09218601679389546,0.06704471233387067
2044,5e-4,0.1952142857142857,0.14084210526315788,0.08816279069767442,0.10169559455125311,0.09548136472102271
2045,NA,NA,NA,NA,NA,NA
2046,NA,NA,NA,NA,NA,NA
2047,0,0.2445,0.07346341463414634,0.05628965517241379,0.09218601679389546,0.06704471233387067
2048,5e-4,0.1952142857142857,0.14084210526315788,0.08816279069767442,0.10169559455125311,0.09548136472102271
2049,0.0037777777777777775,0.3716470588235294,0.24576666666666666,0.11466279069767442,0.20298931061371872,0.15836639220992546
2050,0.002,0.25111764705882356,0.15211267605633802,0.08796666666666667,0.14261358418313522,0.11420930440609851
2051,0.012363636363636365,0.12644444444444444,0.07732467532467532,0.061789473684210526,0.0730367527380632,0.0638240230340393
2052,NA,NA,NA,NA,NA,NA
2053,0.041,0.044,0.127,0.10974545454545453,0.10494083043768697,0.10662293921441558
2054,0.1708,0.11577777777777777,0.16336363636363635,0.13275,0.15713541622826882,0.13848775462682034
2055,NA,NA,NA,NA,NA,NA
2056,NA,NA,NA,NA,NA,NA
2057,NA,NA,NA,NA,NA,NA
2058,0.12044444444444444,0.097,0.08614285714285713,0.0907837837837838,0.08903126355268756,0.0892906307390448
2059,0.034,0.08684210526315789,0.07966666666666666,0.08704166666666667,0.07370839542148798,0.08308870367584247
2060,0.141,0.16215384615384618,0.10303225806451613,0.11307936507936507,0.1247209140273492,0.11452394475267846
2061,0.22,0.15576470588235294,0.11764102564102563,0.1270769230769231,0.14205548082112912,0.12926316567339502
2062,NA,NA,NA,NA,NA,NA
2063,0.15828571428571428,0.1279047619047619,0.056857142857142856,0.05692,0.08561568817623859,0.06900483760908226
2064,0.25,0.10317241379310345,0.06433898305084745,0.035879699248120296,0.061865516791083264,0.04798630189350304
2065,NA,NA,NA,NA,NA,NA
2066,0.4547272727272727,0.2230625,0.09217948717948718,0.051407894736842104,0.1436887703429028,0.08874732452447553
2067,0.33416666666666667,0.12278048780487805,0.0668421052631579,0.048611764705882354,0.1050089177407972,0.0665080266991327
2068,0.0568,0.1812,0.12844444444444444,0.09345714285714285,0.12910613087289938,0.11151463849559955
2069,0.047,0.15742857142857142,0.1726,0.12225925925925925,0.13627033182506365,0.13144637879666435
2070,0.3049090909090909,0.3071428571428571,0.21489655172413794,0.14516923076923077,0.23096597705884905,0.18042880567735028
2071,3.333333333333333e-4,0.09288888888888888,0.1578857142857143,0.09542028985507246,0.10069310976443395,0.1033872134856428
2072,0.06066666666666666,0.06618181818181819,0.07727272727272727,0.0856969696969697,0.08022951445637419,0.08215653031620543
2073,0.066,0.048818181818181816,0.07827906976744185,0.08361797752808989,0.07600905302059949,0.0785190820943867
2074,0.054,0.09647619047619047,0.10851162790697674,0.09983870967741935,0.10028718735115763,0.09770137541307007
2075,0.09925,0.09894117647058824,0.09287179487179487,0.11469230769230769,0.09791787013176875,0.10387613112241023
2076,0.011333333333333332,0.048428571428571425,0.026533333333333332,0.07688,0.05099808854436007,0.06316202519309114
2077,NA,NA,NA,NA,NA,NA
2078,0.10955555555555554,0.090875,0.08264285714285714,0.08945945945945946,0.08262667347894832,0.0861267136065467
2079,0.10025,0.13215384615384615,0.12480000000000001,0.09056,0.1211905120340801,0.1046983022012205
2080,NA,NA,NA,NA,NA,NA
2081,NA,NA,NA,NA,NA,NA
2082,NA,NA,NA,NA,NA,NA
2083,0.21418181818181817,0.23585714285714285,0.16254545454545455,0.12319999999999999,0.1949040086514302,0.15435200995520804
2084,0.13799999999999998,0.07172727272727272,0.09,0.08928089887640449,0.09852529327797956,0.09061083267148227
2085,0.16033333333333333,NA,NA,NA,NA,NA
2086,NA,NA,NA,NA,NA,NA
2087,NA,NA,NA,NA,NA,NA
2088,NA,NA,NA,NA,NA,NA
2089,NA,NA,NA,NA,NA,NA
2090,NA,NA,NA,NA,NA,NA
2091,0.1996923076923077,NA,NA,NA,NA,NA
2092,NA,NA,NA,NA,NA,NA
2093,0.002,0.25111764705882356,0.15211267605633802,0.08796666666666667,0.14261358418313522,0.11420930440609851
2094,0.012363636363636365,0.12644444444444444,0.07732467532467532,0.061789473684210526,0.0730367527380632,0.0638240230340393
2095,NA,NA,NA,NA,NA,NA
2096,0.008833333333333334,0.0853157894736842,0.04429333333333334,0.03853921568627451,0.049118501173337534,0.04090334335081089
2097,0,0.12541935483870967,0.057768115942028984,0.04248087431693989,0.06341626865764062,0.048439373087106614
2098,NA,NA,NA,NA,NA,NA
2099,0.248,0.248,0.17844444444444443,0.11215625,0.1616716118835494,0.1287532299093949
2100,0.002,0.0826,0.09139682539682539,0.0838,0.09671400369409783,0.09179346853590568
2101,0.10433333333333333,0.10048275862068966,0.11,0.08994326241134752,0.11159279122214083,0.1003719495671802
2102,0.1511111111111111,0.1493076923076923,0.12091803278688525,0.1034015748031496,0.13725988095997002,0.11856673052326182
2103,0.0022857142857142855,0.06338461538461539,0.08792771084337349,0.15166120218579235,0.10762139904829834,0.12506547180305666
